HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Transported
1,0,258,2,41,0,1
0,0,6272,0,36,0,0
0,0,2229,2,33,0,0
0,0,1730,0,41,0,0
1,0,93,0,47,0,0
1,1,1732,2,32,0,1
0,0,6286,2,36,0,0
0,1,6288,2,13,0,1
0,1,6274,1,34,0,0
0,0,6274,2,24,0,0
2,0,4496,2,16,0,0
2,1,4496,2,12,0,1
2,0,4496,2,24,0,1
2,0,4496,2,35,0,0
1,0,744,2,26,0,0
1,0,744,0,39,0,0
0,0,2231,2,18,0,1
0,0,6289,2,23,0,0
0,1,6289,1,29,0,1
0,0,6156,2,38,0,1
0,0,2233,2,31,0,0
2,0,1735,2,49,0,0
2,1,4501,2,17,0,1
2,0,4501,0,23,0,1
0,1,6276,0,15,0,1
2,1,4502,2,11,0,1
2,0,4502,1,30,1,0
2,1,4502,2,42,0,1
0,0,2237,0,21,0,0
1,1,685,0,41,0,1
1,1,685,2,14,0,1
1,0,685,0,27,0,0
1,0,685,0,29,1,0
1,1,745,2,25,0,1
1,0,745,2,54,0,1
0,0,1737,2,46,0,0
0,0,6296,2,18,0,1
1,0,95,0,22,0,0
1,1,1739,0,29,0,1
1,0,1739,0,26,0,0
0,0,4504,0,36,0,1
0,0,1718,2,19,0,1
0,0,4506,1,56,0,0
0,0,4508,2,20,0,1
0,0,6278,2,10,0,0
0,1,6278,1,14,0,0
2,1,2240,0,27,0,1
2,0,4509,2,35,0,0
0,0,6279,2,13,0,0
0,0,4512,2,21,0,0
0,1,6283,2,22,0,0
1,1,1720,2,29,0,0
1,0,1720,2,32,0,0
0,0,4515,2,20,0,1
2,0,2243,2,44,0,0
0,0,4518,0,22,0,1
1,0,264,2,39,0,0
1,0,264,2,19,0,1
0,0,6284,2,0,0,0
0,1,6284,2,0,0,0
0,0,6284,1,12,0,1
0,1,6284,2,7,0,0
0,0,1722,1,32,0,0
0,0,6284,2,11,0,1
0,0,4519,0,18,0,0
1,0,687,0,49,1,0
2,1,2246,2,61,0,1
0,1,6285,0,7,0,1
0,0,6285,2,25,0,1
0,0,2247,0,51,0,1
1,1,1724,2,56,0,1
0,0,6299,2,31,0,1
0,1,6156,1,16,0,1
0,1,6301,2,29,0,1
0,1,6287,1,17,0,1
0,0,6303,1,47,0,1
1,0,266,2,25,0,0
1,0,266,2,28,0,0
1,0,266,2,32,0,0
1,1,748,0,56,0,1
1,1,748,0,25,0,1
1,1,748,2,13,0,1
1,1,749,2,41,0,1
1,1,749,0,28,0,1
2,1,4527,2,25,0,1
2,1,4527,2,11,0,1
2,0,1728,2,20,0,0
0,0,4529,2,24,0,1
0,0,2249,2,41,0,0
0,0,4531,0,29,0,0
1,1,753,0,59,0,1
0,0,6306,2,31,0,1
0,0,4533,2,16,0,0
2,0,2251,2,65,0,0
2,0,2251,2,21,0,1
0,1,6290,2,27,0,1
0,1,6308,2,37,0,1
0,0,6291,2,42,0,0
0,0,6292,0,36,0,1
0,1,6292,1,24,0,0
0,1,6292,1,28,0,1
0,0,2253,0,19,0,0
0,0,2253,2,26,0,0
0,1,6292,0,19,0,1
0,0,2253,2,26,0,0
0,0,2253,2,35,0,0
0,0,4535,0,24,0,0
0,0,6310,2,9,0,1
1,0,66,0,40,0,1
0,1,6313,1,23,0,1
2,0,2258,2,4,0,1
2,0,2258,2,20,0,0
2,1,2258,2,21,0,1
2,0,2258,2,4,0,1
0,1,6295,2,19,0,1
0,1,6315,2,18,0,1
0,0,4537,0,26,0,1
0,0,2260,2,13,0,0
0,1,6297,2,16,0,1
2,1,2261,2,14,0,1
1,0,307,2,40,0,0
2,0,1729,2,34,1,0
1,1,311,0,21,0,1
1,0,311,2,29,0,1
0,0,6319,2,40,0,1
0,0,2264,2,16,0,0
0,0,6298,2,37,0,0
2,1,1122,0,41,0,1
2,1,4538,0,16,0,1
2,0,4538,0,39,0,0
0,1,1731,2,30,0,1
0,0,1731,2,40,0,1
0,0,4539,2,63,0,1
2,0,1131,2,32,0,1
0,0,4543,2,47,0,0
0,0,2266,0,23,0,0
0,0,4545,2,23,0,0
2,1,2267,2,19,0,1
1,1,689,0,44,0,1
1,0,689,2,29,0,0
0,0,6300,2,21,0,0
0,0,1733,2,23,0,0
1,0,313,2,26,1,1
1,1,693,0,47,0,1
0,1,6302,1,20,0,1
1,0,269,2,48,0,1
0,1,6304,2,4,0,1
0,0,6304,2,25,0,1
0,0,6305,2,0,0,1
2,0,1744,2,29,0,0
0,0,2268,2,21,0,0
0,0,1734,2,20,0,0
0,0,6307,2,34,0,0
0,1,6307,2,9,0,1
0,1,6307,2,12,0,0
0,0,4549,2,13,0,0
2,1,4551,2,27,0,1
1,0,755,2,34,0,1
1,1,271,2,18,0,1
1,1,271,0,16,0,1
0,1,6309,2,43,0,1
0,1,6309,2,0,0,0
0,0,1736,2,20,0,1
2,0,2270,2,45,0,0
1,0,1123,2,35,0,0
0,0,2272,2,21,0,0
0,1,6312,2,14,0,1
0,0,2274,1,46,0,0
0,0,4553,2,22,0,0
0,0,6321,2,2,0,1
0,0,6321,2,3,0,1
0,1,6314,0,28,0,1
0,0,2276,1,60,0,0
0,0,6314,1,48,0,0
0,0,1745,0,18,0,1
0,0,4555,2,31,0,0
1,1,696,0,26,0,1
1,0,696,0,41,0,0
0,0,4557,2,26,0,1
0,0,2278,2,29,0,1
0,0,1747,2,24,0,0
0,0,2280,2,25,0,1
0,0,6316,0,0,0,0
0,1,6317,2,30,0,0
1,1,272,0,18,0,1
1,1,272,0,32,0,1
0,0,2192,2,28,0,0
2,0,1134,2,21,0,0
0,0,2281,2,25,0,0
2,0,2195,0,47,0,1
2,1,2195,1,28,0,1
2,1,2195,2,8,0,1
0,0,2196,2,24,0,0
2,1,1750,2,30,0,1
0,1,6324,1,24,0,1
0,1,6326,2,13,0,1
0,0,1751,2,16,0,0
2,0,2198,2,23,0,1
2,0,2282,2,16,0,1
0,0,6318,2,29,0,0
0,0,1738,2,46,0,1
0,1,6320,1,13,0,0
0,1,6330,2,22,0,1
0,1,6331,2,29,0,1
0,1,6333,2,46,0,1
0,0,2200,2,24,0,1
0,1,6334,2,33,0,1
2,0,2202,2,38,0,0
0,1,6322,2,57,0,1
0,0,2286,2,28,0,1
0,0,6323,2,38,0,1
0,0,6336,2,28,0,1
2,0,1740,2,25,0,0
2,1,2204,2,22,0,1
2,0,2287,2,33,0,1
0,0,2206,2,35,0,1
0,0,2208,2,24,0,1
1,1,314,2,31,0,1
1,1,314,2,16,0,1
1,1,6156,2,28,0,1
1,0,314,0,8,0,1
2,1,2211,2,20,0,1
2,0,1124,2,26,0,0
1,0,274,0,43,0,0
1,0,756,2,70,0,1
0,1,6325,0,17,0,1
0,1,6328,2,14,0,1
0,1,6338,2,21,0,1
0,0,2212,0,37,0,1
0,0,2289,2,15,0,0
1,0,97,0,20,0,0
1,0,758,0,36,1,0
0,0,2213,2,14,0,1
0,0,1753,2,21,0,1
0,0,2291,2,28,0,0
2,1,2293,2,20,0,1
0,0,2295,2,26,0,0
0,0,2297,2,25,0,0
0,0,2214,2,29,0,0
1,0,276,0,39,1,1
0,0,2299,2,18,0,1
1,1,316,0,37,0,1
0,0,6329,2,28,0,0
0,0,2216,2,18,0,1
0,0,2302,2,30,0,0
0,0,1755,2,35,0,1
0,0,2218,2,26,0,1
0,1,6341,0,0,0,1
0,0,6342,1,42,0,1
0,0,2304,2,36,0,1
0,0,2305,2,31,0,0
0,0,6332,0,27,0,0
1,0,759,2,25,0,1
0,1,6335,2,32,0,1
0,1,6344,2,14,0,1
0,1,6345,2,16,0,1
0,1,6346,0,51,0,1
1,1,280,2,21,0,1
1,1,280,0,31,0,1
0,0,6156,2,9,0,0
0,0,6337,2,7,0,1
0,0,6337,2,3,0,1
0,1,6337,2,2,0,1
0,0,6337,0,7,0,0
2,0,2221,2,18,0,0
2,1,2221,2,33,0,1
0,0,2307,2,23,0,1
1,1,317,2,13,0,1
2,0,2225,2,32,0,0
1,1,282,2,27,0,1
0,0,2309,2,23,0,1
1,0,761,2,25,0,1
0,0,2310,2,18,0,0
2,1,2311,0,23,0,1
1,1,1743,0,31,0,1
1,0,1743,2,32,0,0
2,1,2316,2,22,0,1
2,1,2318,2,38,0,1
0,0,2228,1,21,0,1
2,1,2320,2,28,0,1
1,0,284,2,38,0,0
0,0,2323,2,20,0,1
0,0,2325,2,23,0,0
0,0,6343,2,48,0,1
0,1,6348,0,15,0,1
0,0,6348,2,30,0,1
2,0,2230,2,40,0,1
0,0,6349,2,36,0,0
0,1,6351,2,20,0,1
2,0,1746,2,17,0,0
1,0,699,0,38,0,0
1,1,699,0,38,0,1
2,0,1136,2,14,0,0
2,0,1748,2,28,0,0
0,0,1749,2,21,0,1
1,0,701,2,18,0,0
2,0,1137,2,26,0,1
1,0,704,2,35,0,0
2,0,2232,0,46,0,0
1,1,318,0,13,0,1
1,0,318,2,39,0,1
2,0,1128,1,49,0,0
2,0,1757,2,28,0,0
0,0,2327,2,27,0,1
0,1,6347,2,21,0,1
0,0,1760,2,29,0,0
0,0,2328,2,27,0,0
2,1,2332,2,38,0,1
0,0,2334,1,18,0,1
1,1,1752,0,35,0,1
2,1,2335,2,37,0,1
0,0,1754,2,60,0,0
1,1,1756,2,31,0,1
1,1,763,2,4,0,1
0,0,763,2,34,0,1
1,0,763,0,46,0,1
0,0,6355,2,18,0,0
2,0,1763,2,38,0,0
0,0,2234,2,29,0,1
1,1,767,2,13,0,1
1,1,767,2,26,0,1
1,0,708,2,30,0,0
0,0,2238,2,42,0,0
2,0,2337,2,36,0,0
0,0,2339,0,23,0,0
1,0,99,2,34,1,1
1,0,99,2,26,0,1
2,0,1139,2,31,0,0
2,0,1141,2,48,0,0
0,1,6357,2,10,0,1
2,0,2341,2,27,0,1
2,0,2341,2,32,0,0
0,1,6359,2,24,0,1
0,1,6359,1,20,0,1
0,0,2239,2,48,0,1
2,0,1765,2,35,1,0
2,0,1143,2,14,0,1
2,0,1144,2,28,0,1
2,0,2345,2,28,0,0
2,1,1130,2,42,0,1
2,1,1130,2,8,0,1
2,1,1130,0,30,0,1
0,0,6350,2,44,0,0
2,0,2241,2,40,0,0
0,0,2348,2,38,0,0
0,0,2242,1,22,0,0
2,0,1146,2,32,0,0
2,0,1146,2,16,0,0
2,0,1132,2,33,0,0
1,0,320,2,38,0,0
0,0,6354,2,23,0,1
0,0,6356,2,16,0,1
0,0,6358,1,16,0,0
0,0,6358,2,11,0,0
0,0,2350,2,22,0,0
0,0,2350,2,43,0,0
0,1,6358,1,20,0,1
0,0,2352,2,22,0,0
2,0,2354,2,0,0,1
2,0,1759,2,30,0,0
2,1,2354,2,18,0,1
2,0,2354,0,0,0,1
2,0,1770,2,41,0,0
0,0,2244,2,39,0,1
0,0,6361,2,37,0,0
1,1,1133,0,26,0,1
2,0,2357,2,49,0,0
2,0,1761,2,28,0,1
2,0,2358,1,13,0,0
0,0,1762,2,64,0,0
0,0,2245,1,24,0,0
0,1,2360,2,18,0,1
2,0,2360,2,18,0,0
2,0,2360,2,25,0,0
0,1,6360,2,19,0,0
0,0,1772,0,33,0,1
0,1,6362,2,28,0,1
2,0,2364,2,50,0,0
0,0,6156,2,30,0,0
2,0,2367,2,44,0,1
0,1,6363,1,52,0,0
0,1,6364,2,7,0,1
0,0,2248,0,30,0,0
0,0,2248,2,27,0,0
1,1,322,0,24,0,1
0,0,2369,0,13,0,0
0,0,2370,2,61,0,0
0,1,6365,2,32,0,1
2,1,2371,0,17,0,1
2,0,2371,2,36,0,1
0,1,6366,1,16,0,1
0,0,2373,1,21,0,1
1,0,768,2,24,0,1
0,0,2250,0,28,0,0
2,0,1764,2,28,0,0
2,0,1766,0,13,0,0
0,0,2375,2,39,0,0
0,0,1773,2,24,0,0
1,0,770,2,38,0,0
2,0,2378,2,20,0,0
0,0,2252,2,21,0,1
2,0,2380,2,27,0,0
0,0,2380,2,49,0,0
2,1,2380,2,6,0,1
1,1,287,0,41,0,1
1,0,287,0,33,1,0
1,0,287,2,6,0,1
1,0,287,0,35,0,0
1,0,287,2,46,0,0
0,0,2254,2,31,0,0
1,1,324,2,32,0,1
1,1,71,0,31,0,1
0,1,6368,2,20,0,0
0,0,6367,2,57,0,0
0,0,2255,1,37,0,1
0,1,6156,2,21,0,1
0,0,2383,2,43,0,0
0,0,6369,2,49,0,1
0,0,6371,2,17,0,1
2,0,2256,2,29,0,0
0,1,6373,0,36,0,1
1,0,6156,2,37,0,0
0,0,2385,1,17,0,0
2,1,2259,0,45,0,1
0,0,6370,2,20,0,0
2,1,2387,2,24,0,1
1,1,288,2,28,0,1
1,0,288,2,15,0,1
1,0,288,2,53,0,0
1,1,288,2,51,0,1
0,1,6372,2,14,0,1
0,1,6372,2,1,0,0
2,0,2388,2,26,0,0
0,0,6375,2,20,0,0
0,0,2262,2,23,0,0
0,0,2263,2,22,0,1
0,1,6374,0,22,0,1
1,1,327,2,13,0,1
1,0,327,2,28,0,1
0,1,6377,2,40,0,1
2,0,1147,0,21,0,0
0,0,6379,2,35,0,1
0,0,2394,2,22,0,0
1,1,1135,2,37,0,1
2,0,1776,2,21,0,0
0,0,6156,2,50,0,0
0,0,2265,2,27,0,1
0,1,6381,2,20,0,1
0,1,6376,2,15,0,1
0,0,1767,1,25,0,0
1,0,102,0,31,0,0
1,0,328,0,28,0,1
0,1,6383,2,18,0,1
0,1,6383,1,2,0,1
0,0,6383,2,27,0,1
0,0,6383,2,0,0,1
0,0,2396,2,22,0,0
2,0,1778,2,28,0,0
0,0,6387,2,56,0,1
0,0,2269,2,28,0,0
0,0,1779,0,42,0,1
0,0,2271,2,20,0,1
0,0,2271,2,27,0,1
0,0,6378,1,29,0,0
0,0,2273,0,36,0,1
0,0,2275,2,23,0,0
0,1,6389,2,64,0,1
0,0,6380,2,19,0,0
0,1,6380,0,1,0,0
0,1,6380,2,49,0,0
0,1,6380,0,0,0,1
0,0,2398,2,18,0,0
1,0,710,0,39,0,0
2,0,1768,2,37,0,0
2,1,2400,2,44,0,1
2,0,2402,1,43,0,0
2,1,2402,2,33,0,1
0,0,6392,2,20,0,1
0,0,6392,2,0,0,1
0,0,6392,0,4,0,1
2,1,2277,2,20,0,1
2,0,2279,2,50,0,0
2,1,2404,2,47,0,1
2,1,2404,2,17,0,1
1,0,290,2,26,0,0
0,0,1784,2,21,0,1
2,1,2406,2,20,0,1
1,1,711,2,26,0,1
2,0,2409,2,28,1,0
0,0,6394,1,34,0,1
0,1,6394,2,11,0,1
0,1,6394,2,0,0,1
1,0,1149,0,28,0,0
0,0,6396,2,33,0,1
0,1,6382,2,22,0,1
2,0,2412,2,28,0,0
2,1,2412,2,11,0,1
2,0,2412,2,60,0,0
0,0,6397,2,43,0,1
0,0,1785,2,27,0,0
0,1,6386,2,37,0,1
0,1,6399,0,23,0,1
2,0,1138,2,57,0,0
1,1,73,2,29,0,1
1,0,73,2,28,0,0
1,0,73,2,42,0,0
1,0,73,2,43,0,0
1,1,713,2,26,0,1
1,0,1769,0,72,0,0
1,0,291,2,49,0,0
1,1,291,0,29,1,1
0,1,6388,2,18,0,0
0,0,6406,0,26,0,1
2,1,2414,0,19,0,1
0,0,2416,0,18,0,0
0,0,2418,0,14,0,0
2,0,2419,2,44,0,0
2,1,2419,2,34,0,1
0,1,6390,0,18,0,1
0,1,6409,1,36,0,1
1,1,329,0,27,0,1
0,0,6391,2,35,0,0
1,0,1140,2,52,0,1
0,0,6393,1,22,0,0
0,0,2421,2,34,0,1
0,0,6395,1,37,0,0
0,0,2422,0,22,0,0
0,0,2424,2,26,0,1
0,0,1788,0,14,0,0
2,1,2426,0,53,0,1
0,0,2429,2,17,0,0
0,0,2283,2,30,0,0
1,0,1152,2,65,0,0
0,0,6411,2,19,0,1
1,0,1789,0,36,0,0
0,1,6412,2,3,0,1
0,0,6412,2,6,0,1
0,0,6156,0,4,0,1
0,0,2284,2,21,0,1
0,1,6412,0,8,0,1
1,1,295,2,35,0,1
1,0,295,0,18,0,1
0,0,1790,2,34,0,0
1,1,331,0,45,0,1
1,0,331,2,31,0,1
0,0,2431,2,14,0,1
0,0,6398,2,23,0,0
1,1,332,2,61,0,1
1,0,332,0,54,1,0
1,1,1142,2,28,0,1
1,0,1142,2,46,0,0
0,0,2288,2,32,0,1
0,1,6415,0,49,0,1
0,1,6417,0,20,0,1
0,0,2290,1,25,0,1
0,0,2292,2,19,0,1
0,1,6418,0,28,0,1
0,0,2294,2,68,0,1
0,1,6400,2,16,0,1
2,1,1774,2,19,0,0
2,0,1774,1,49,0,0
2,0,1774,2,15,0,0
2,1,1774,2,26,0,1
2,0,1774,2,22,0,0
0,1,6423,1,23,0,1
0,0,6401,2,31,0,0
0,1,6405,2,27,0,0
0,1,6407,2,28,0,1
0,0,2433,2,20,0,0
0,0,2436,2,43,0,0
0,0,6426,2,22,0,1
1,1,1793,2,27,0,1
1,1,334,2,35,0,1
1,1,6156,0,37,0,1
2,0,2296,2,24,0,1
2,0,2296,0,18,0,0
2,0,2296,2,15,0,0
2,0,2437,2,28,0,0
0,0,2298,2,24,0,1
2,1,2300,0,39,0,1
1,1,715,2,35,0,1
1,0,715,0,52,0,1
1,0,715,2,48,0,0
1,0,717,0,27,0,0
1,0,717,0,50,0,0
0,0,6408,2,24,0,0
0,0,6428,1,26,0,1
0,0,2442,2,24,0,0
0,1,6410,2,15,0,0
0,0,2443,1,42,0,0
0,0,2447,2,51,0,0
0,0,1775,1,43,0,1
0,1,6413,0,31,0,0
0,1,6430,2,14,0,1
0,0,2303,2,31,0,0
1,0,106,2,33,0,1
0,0,6414,0,21,0,0
0,0,6416,2,13,0,0
0,0,2306,2,29,0,1
1,0,336,2,22,0,0
2,0,1777,2,22,0,0
0,1,6436,1,18,0,1
0,1,6436,0,35,0,1
0,1,6436,2,20,0,1
0,0,1780,2,18,0,1
0,1,6438,2,66,0,1
0,1,338,2,33,0,1
1,1,338,0,48,0,1
1,0,338,0,38,0,0
1,1,338,2,62,0,1
0,1,6421,2,19,0,0
2,0,6156,0,44,0,0
2,0,1154,0,25,0,0
0,0,2452,2,15,0,0
0,0,2308,2,20,0,1
0,0,2456,2,34,0,0
2,0,1783,2,23,0,0
0,0,2312,2,45,0,1
0,1,6440,2,39,0,1
0,1,6422,1,33,0,1
0,0,2313,2,14,0,0
0,0,6441,2,26,0,1
0,1,6443,2,47,0,1
2,1,1145,2,28,0,1
0,1,6424,0,28,0,1
0,1,6425,2,22,0,1
0,1,6444,2,17,0,1
0,0,2317,2,16,0,1
0,0,6446,2,9,0,1
0,0,2319,2,15,0,1
1,0,773,2,33,0,1
0,0,2321,2,61,0,1
0,0,2458,2,19,0,0
1,1,1798,2,61,0,1
0,0,6427,2,42,0,1
0,0,6429,2,4,0,0
0,0,6429,2,12,0,1
0,0,6429,2,0,0,1
0,1,6429,2,19,0,1
0,1,6429,2,28,0,1
0,0,2322,1,29,0,1
0,0,6431,2,59,0,1
0,1,6447,2,20,0,1
0,0,6432,2,70,0,1
0,1,6432,2,3,0,0
1,1,340,2,37,0,1
1,0,340,2,58,0,0
0,0,6449,2,44,0,0
2,1,1799,2,24,0,0
0,1,6433,1,20,0,1
0,0,2324,2,24,0,1
1,1,296,0,27,0,1
0,0,6435,0,28,0,0
0,0,2460,2,24,0,0
2,1,2462,2,29,0,1
0,0,2463,2,25,0,0
0,0,6437,2,20,0,0
0,0,6439,0,34,0,1
0,0,2465,2,28,0,0
0,1,1786,2,28,0,1
0,0,2467,2,23,0,0
1,0,774,2,39,0,1
1,0,774,2,35,0,1
0,1,6450,2,18,0,1
0,1,6452,2,20,0,1
1,0,75,2,42,0,0
1,0,75,0,32,0,0
0,0,2326,0,50,0,0
0,0,6453,2,23,0,1
0,0,6454,2,19,0,0
0,0,2470,2,29,0,0
1,0,77,2,35,1,0
0,0,1787,2,18,0,0
0,0,6442,1,24,0,0
0,0,6456,2,23,0,1
0,0,2472,2,51,0,0
0,0,2472,2,42,0,0
0,0,2472,1,19,0,0
0,0,2472,2,23,0,0
0,1,2472,2,19,0,1
0,0,2472,1,22,0,0
0,0,6156,2,25,0,0
0,0,2472,1,31,0,0
0,0,2474,2,23,0,0
0,1,6458,2,22,0,1
1,1,342,2,55,0,1
0,0,2329,2,40,0,0
0,0,2329,2,24,0,0
0,0,2333,2,25,0,1
1,0,721,2,42,0,0
0,1,6461,1,33,0,1
1,1,298,2,54,0,1
1,1,298,0,22,0,1
1,1,300,2,22,0,1
1,1,300,0,19,0,1
0,0,6463,2,47,0,1
2,0,2477,0,23,0,0
1,1,775,0,61,0,1
0,0,2336,2,21,0,0
0,0,2480,1,46,0,0
0,0,6445,2,36,0,0
0,0,6465,2,15,0,1
1,0,302,2,33,0,1
1,1,302,2,35,0,1
1,1,302,0,21,0,1
0,0,2484,0,21,0,0
0,0,2486,0,43,0,1
0,0,2338,1,34,0,0
0,0,6448,1,47,0,0
2,0,2340,2,27,0,1
1,0,777,2,46,0,0
0,0,6471,2,46,0,1
1,0,304,0,40,0,0
1,1,1802,0,59,0,1
1,0,1157,2,45,0,0
0,0,2342,1,19,0,1
2,0,2343,2,32,0,0
0,1,2344,0,39,0,1
0,0,2489,2,40,0,0
2,0,1148,2,44,0,1
0,1,6455,2,26,0,0
0,0,2346,2,22,0,0
0,0,6457,2,2,0,0
0,0,2491,2,18,0,0
0,0,2491,2,53,0,0
0,0,2492,2,22,0,0
0,0,2492,2,46,0,1
0,1,6459,2,28,0,1
0,0,1791,2,31,0,1
1,0,79,0,36,0,0
1,0,79,0,46,0,1
0,1,6472,2,0,0,1
0,0,6472,2,3,0,1
0,1,6472,2,12,0,1
0,1,6472,2,2,0,1
0,1,6472,2,41,0,1
0,1,6472,0,11,0,1
0,1,6460,2,41,0,1
2,0,1150,2,17,0,0
2,1,1150,0,21,0,1
2,1,1150,0,21,0,1
2,0,1150,2,27,0,1
2,1,1150,2,54,0,1
2,0,1150,2,15,0,0
2,1,1150,2,39,0,1
0,0,6462,2,31,0,1
2,1,2349,2,28,0,1
0,0,6464,2,21,0,0
1,1,344,2,29,0,1
0,0,2351,2,45,0,1
1,0,724,0,44,0,0
0,1,6466,2,12,0,1
0,1,6473,0,18,0,1
0,1,6469,0,20,0,1
1,0,305,2,43,0,1
0,1,1792,0,46,0,1
0,0,6474,2,53,0,1
0,0,6470,2,21,0,0
0,0,2353,2,23,0,0
0,0,6156,0,9,0,0
0,0,2494,2,19,0,0
0,1,6476,1,52,0,1
1,1,346,0,31,0,1
0,0,2355,2,62,0,0
1,1,778,2,27,0,1
0,1,6475,2,23,0,0
1,1,782,0,28,0,1
1,1,782,0,27,0,1
0,1,6477,2,58,0,1
0,0,1794,0,24,0,1
2,0,1804,2,27,1,0
0,0,2356,2,33,0,0
0,0,1806,2,28,0,1
0,0,2496,2,39,0,0
0,0,1796,2,27,0,0
0,0,2359,2,36,0,1
0,0,2498,2,64,0,1
0,0,6479,1,41,0,1
1,1,306,0,28,0,1
1,1,306,2,27,0,1
1,0,1808,2,28,0,0
0,0,6478,0,22,0,1
0,0,1797,2,23,0,1
2,0,2361,2,40,0,0
2,1,2361,2,2,0,1
2,0,2361,2,0,0,1
0,0,6480,2,27,0,1
0,0,6483,0,0,0,1
0,0,2502,2,17,0,0
0,0,2504,2,45,0,0
0,0,1810,2,62,0,0
0,1,6484,0,14,0,1
0,0,2363,0,24,0,1
0,1,6486,1,51,0,1
0,0,1815,2,49,0,0
2,0,1159,2,52,0,1
2,1,2506,0,35,0,1
2,1,2506,2,22,0,1
0,0,2365,2,17,0,0
1,1,348,0,47,0,1
2,1,2366,2,25,0,1
0,1,6485,2,11,0,1
0,0,2508,2,17,0,0
0,0,2368,2,41,0,1
0,0,2368,2,55,0,1
0,0,2368,2,29,0,1
0,0,6488,2,19,0,0
0,1,6488,0,23,0,1
0,0,6488,2,32,0,0
0,0,6488,2,27,0,0
0,0,6488,2,25,0,1
2,0,2511,2,24,0,0
2,1,1800,2,30,0,0
0,0,1801,1,50,0,1
0,0,2513,2,51,0,0
2,0,2515,0,27,0,0
2,0,2515,2,35,0,0
0,0,6487,2,48,0,0
0,1,6490,2,27,0,1
0,1,6489,1,19,0,1
0,1,6492,1,18,0,1
1,0,784,0,25,0,1
0,1,6493,0,41,0,1
2,1,2517,2,62,0,1
2,1,2517,2,30,0,1
2,1,2517,2,6,0,1
0,0,2518,0,15,0,0
2,0,1151,1,34,0,0
0,0,1803,2,34,0,0
0,0,6495,2,23,0,1
0,0,6491,2,51,0,0
0,1,6498,1,63,0,1
0,0,2372,2,42,0,1
0,0,2374,0,19,0,1
0,1,6499,2,5,0,1
0,1,6499,0,2,0,1
0,1,6501,2,15,0,1
1,0,1160,2,36,0,0
0,0,1816,2,32,0,0
0,0,1818,2,19,0,1
1,0,81,0,26,0,1
0,0,2519,2,33,0,0
0,1,6494,2,38,0,1
0,0,2521,2,22,0,0
0,0,6497,2,32,0,0
2,1,2376,0,30,0,1
0,0,2523,2,51,0,0
1,0,350,2,29,0,0
1,0,350,2,16,0,1
1,0,350,2,32,0,0
1,0,312,0,24,0,0
1,0,312,2,23,0,0
1,1,312,0,46,0,1
1,0,312,0,49,0,0
1,1,312,2,17,0,1
1,0,312,0,35,0,0
1,0,312,0,43,0,0
0,0,1805,2,20,0,1
1,1,351,0,24,0,1
1,0,351,2,28,0,0
1,1,351,0,19,0,1
1,0,83,0,39,0,0
2,0,2379,2,34,0,0
0,0,6500,2,29,0,1
0,0,1820,0,14,0,1
0,1,6505,2,28,0,1
0,0,1822,2,30,0,0
0,0,1824,2,28,0,1
0,1,6508,1,32,0,1
0,1,6511,2,7,0,1
0,1,6511,0,34,0,1
0,0,6511,1,47,0,1
2,0,1825,2,19,0,0
1,1,1827,2,52,0,1
2,0,1155,2,19,0,0
2,1,2381,2,18,0,1
0,0,1807,2,32,0,0
0,0,2382,0,21,0,0
2,0,2384,0,22,0,1
2,0,1832,2,13,0,0
2,0,1834,2,25,0,0
2,0,1835,2,33,0,0
2,0,2386,2,27,0,0
0,0,1809,2,21,0,0
1,1,315,0,17,0,1
1,1,315,0,15,0,1
1,0,315,0,58,1,0
1,0,1156,2,29,0,0
1,1,1156,2,34,0,1
1,0,786,2,28,0,1
1,0,786,2,29,0,1
1,1,786,0,25,0,1
2,0,2525,0,23,0,0
0,0,6502,2,22,0,1
0,1,6503,0,38,0,1
0,0,6503,2,38,0,1
0,0,6503,2,0,0,0
0,0,2527,2,28,0,0
0,1,6513,2,0,0,1
0,0,2389,0,37,0,0
0,0,6513,2,2,0,1
1,1,353,0,40,0,1
2,0,2531,2,47,0,0
0,0,2390,2,34,0,1
2,0,2391,2,43,0,0
2,1,1162,0,21,0,1
1,1,1813,0,43,0,1
2,0,1158,2,33,0,0
1,0,355,2,28,0,1
1,0,355,0,57,0,0
1,0,355,2,28,0,1
1,0,355,2,46,0,0
1,0,788,0,19,0,1
2,0,2395,2,27,0,0
0,0,2395,2,2,0,1
2,0,2395,2,0,0,1
2,0,2535,2,25,1,0
2,1,2535,2,47,0,1
2,0,1164,1,38,0,1
2,0,1814,2,24,0,0
0,0,2537,2,24,0,1
1,0,1165,2,25,0,1
0,0,6515,2,29,0,1
2,0,2539,0,44,0,0
0,0,2397,2,20,0,0
0,1,6517,2,23,0,1
1,0,789,0,26,0,1
0,1,6519,1,20,0,1
2,1,1837,2,27,0,1
0,0,2540,0,23,0,0
0,1,6504,1,33,0,1
0,0,6521,2,30,0,1
0,0,6506,2,32,0,1
2,0,6156,2,19,0,0
2,0,1167,2,41,0,0
0,1,6507,2,50,0,0
0,0,6510,2,36,0,0
2,1,2399,2,21,0,1
1,0,1171,0,45,1,0
1,1,1171,0,26,0,1
0,1,6512,2,44,0,1
0,0,2543,1,24,0,1
0,1,6523,0,15,0,1
